Account Length,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn
94,no,no,0,269.2,104,193.8,144,257.6,61,8.9,2,2.4,3,True
127,no,yes,25,203.8,118,267.1,48,225.1,105,7.3,5,1.97,0,False
125,no,yes,34,268.4,112,222.2,108,117.6,102,10.3,3,2.78,0,False
140,no,no,0,159.1,104,269.8,106,220.4,116,10.3,4,2.78,1,False
90,no,no,0,114.4,122,127.7,154,253.1,109,10.1,5,2.73,2,False
67,no,no,0,138.9,65,208.9,109,232.4,82,9.2,3,2.48,2,False
113,no,no,0,186,55,237.4,105,148.1,83,12.2,6,3.29,1,False
121,no,yes,26,170.4,91,254.5,90,219.6,122,15.1,5,4.08,0,False
93,no,no,0,164.5,95,230.9,87,149.9,91,9.9,3,2.67,4,False
121,no,no,0,168.6,121,168.6,94,95.3,59,12.3,4,3.32,1,False
53,no,no,0,261.2,119,250.8,105,176,112,9.8,2,2.65,0,True
75,no,no,0,190.5,91,178.4,75,162.4,113,13.1,5,3.54,1,False
132,no,no,0,181.1,121,314.4,109,246.7,81,4.2,9,1.13,2,False
162,no,no,0,177.1,131,114.7,122,153.6,88,6.5,6,1.76,3,False
140,no,no,0,160.5,114,240.5,103,233.5,121,11.3,4,3.05,1,False
91,no,no,0,134.7,116,295.3,98,195.5,121,6.6,5,1.78,2,False
73,no,yes,28,198.2,107,139.1,123,199.1,139,8.8,1,2.38,2,False
95,yes,no,0,228.9,134,255.7,71,208,120,10.1,2,2.73,4,True
145,no,no,0,241.7,137,135.8,100,277.6,123,13.1,3,3.54,0,False
100,no,no,0,131.1,108,176.2,81,89.7,81,4.3,4,1.16,1,False
122,no,no,0,234.1,101,200.2,121,237.4,89,13.1,9,3.54,2,False
109,no,no,0,200.1,72,300.9,120,236,68,11.9,5,3.21,0,False
82,no,no,0,154,107,94.4,114,287.6,95,10.1,7,2.73,1,False
65,no,yes,23,224.2,106,189.6,100,222.8,75,9.8,4,2.65,0,False
52,no,no,0,148.3,83,181.6,79,155.6,104,8.3,6,2.24,3,False
136,no,yes,24,174.6,76,176.6,114,214.4,91,8.8,5,2.38,2,False
75,no,no,0,138.5,110,153.2,86,215.6,103,11.1,7,3,1,False
146,no,no,0,109,69,265.8,98,228.3,80,12.6,2,3.4,1,False
105,no,no,0,162.3,99,212.5,95,214.7,114,11.1,8,3,4,False
48,no,no,0,210.8,84,189.6,98,157.6,99,16.4,3,4.43,2,False
45,no,no,0,142.4,107,318.7,78,224.1,108,11.1,7,3,1,False
106,no,yes,37,223.5,104,235.1,99,140.1,90,10.6,5,2.86,2,False
33,no,no,0,182.5,65,232.1,96,149.2,82,7.5,2,2.03,2,False
68,no,no,0,219.6,97,141.1,144,205.7,101,10.8,4,2.92,2,False
106,no,no,0,193.6,66,238.2,82,176.4,107,12.9,3,3.48,0,False
141,no,no,0,192.4,111,156.9,87,175.8,82,11,6,2.97,0,False
98,no,no,0,236.2,122,189.4,110,153.6,104,13.3,4,3.59,0,False
94,no,yes,28,233.2,88,113.3,102,118,71,16.1,4,4.35,0,False
65,no,no,0,158.8,53,188.5,132,189.3,87,9.8,4,2.65,2,False
85,no,no,0,126.1,112,274.7,126,184.4,95,9.8,4,2.65,1,False
71,no,no,0,290.4,108,253.9,92,263.3,126,10.1,5,2.73,3,True
112,no,yes,30,60.6,113,165.9,96,132.8,99,13.3,7,3.59,0,False
110,no,no,0,148.4,95,193.8,98,206,106,6.9,6,1.86,0,False
111,no,no,0,246.5,108,216.3,89,179.6,99,12.7,3,3.43,2,False
74,no,no,0,298.1,112,201.3,100,214.7,88,9.7,4,2.62,2,True
105,no,no,0,119.3,82,185.1,111,157,74,10.9,4,2.94,2,False
40,no,no,0,242.5,82,232.9,97,154,86,9.6,7,2.59,0,False
128,yes,yes,18,222.1,89,160.6,109,218.8,102,13.6,2,3.67,0,True
123,no,no,0,236.2,135,273.9,88,227,77,10.1,6,2.73,2,True
122,no,no,0,144.2,87,212.2,74,169.3,87,9.5,4,2.57,0,False
114,no,yes,19,154.6,100,241.6,109,160,112,12.6,1,3.4,3,False
102,no,yes,25,137.4,100,176.7,83,188.2,93,10.2,6,2.75,2,False
126,no,no,0,103.7,93,127,107,329.3,66,14.4,1,3.89,0,False
150,no,no,0,136.6,112,209.4,81,161.1,78,12.2,2,3.29,4,True
60,no,no,0,289.8,101,255.6,115,242.8,76,11.7,4,3.16,2,True
123,no,no,0,260.9,85,168.5,103,178.3,91,13.3,5,3.59,3,False
138,yes,no,0,196.2,129,176.5,86,232.4,108,15.2,1,4.1,0,True
29,no,no,0,195.6,71,126.4,74,148.6,87,14.2,4,3.83,1,False
111,no,no,0,222.2,96,162.5,111,184.9,120,11.9,7,3.21,4,False
37,yes,no,0,172.9,119,183,86,226.4,100,9.8,1,2.65,0,True
111,no,no,0,249.8,109,242.4,106,231.8,78,11.6,4,3.13,0,True
81,no,no,0,154.5,84,216.2,91,229.8,82,13.7,3,3.7,1,False
46,no,no,0,90.4,108,276.2,77,146.5,111,12.7,2,3.43,1,False
69,no,yes,27,268.8,78,246.6,89,271.9,102,16.4,3,4.43,0,False
125,no,no,0,106.1,95,157.6,113,192.5,69,8.1,3,2.19,1,False
43,no,no,0,27,117,160.9,97,279.5,96,10.7,3,2.89,3,False
127,no,yes,27,140.1,59,223.4,111,257.9,73,3.8,10,1.03,1,False
94,no,no,0,245,112,180.4,91,262.9,105,9.7,6,2.62,1,False
46,no,no,0,196.7,85,205.9,74,216.6,112,11.2,5,3.02,3,False
73,no,yes,26,131.2,98,106.5,97,221.7,96,10.2,6,2.75,2,False
146,no,yes,23,149.6,96,239.8,124,293.5,135,7.4,4,2,2,False
93,no,no,0,239.8,70,251.8,99,168.6,112,10.9,10,2.94,1,False
52,no,yes,31,142.1,77,193,97,253.4,88,11,4,2.97,1,False
202,no,no,0,115.4,137,178.7,70,185.7,113,6,3,1.62,3,False
129,no,yes,31,193,99,224.8,87,197.6,91,10.3,8,2.78,2,False
94,no,no,0,206.1,49,224.6,115,256.7,74,13,1,3.51,1,False
100,no,no,0,160.3,138,221.3,92,150.4,120,11.2,2,3.02,0,False
43,no,no,0,199.9,108,288.4,80,180.6,103,11.3,7,3.05,1,False
130,no,no,0,213.1,105,206.2,108,163.4,93,8.9,3,2.4,0,False
124,no,no,0,178.3,102,235,120,239.7,119,10.9,1,2.94,3,False
92,yes,no,0,252.3,120,207,112,284.6,95,12,5,3.24,3,True
48,no,no,0,197.7,64,136.7,126,244.4,81,13.2,5,3.56,4,False
98,no,yes,29,111.1,105,217.9,101,248.1,108,6.6,3,1.78,2,False
100,no,no,0,96.5,86,210.2,133,146.4,106,12.5,3,3.38,1,True
79,no,no,0,156.9,109,122.2,87,189.1,103,11.3,5,3.05,3,False
164,no,no,0,123.3,78,170,85,165.9,78,12.7,2,3.43,1,False
105,no,no,0,193.7,108,183.2,124,293.7,72,10.8,5,2.92,1,False
89,yes,no,0,206.9,134,167.7,105,155.7,86,10.9,4,2.94,0,False
126,no,no,0,249.8,96,261.9,92,166.8,108,12.7,4,3.43,3,True
96,no,no,0,144,102,224.7,73,227.7,91,10,7,2.7,1,False
120,no,yes,33,299.5,83,163.4,84,146.7,88,11.6,5,3.13,0,False
212,no,no,0,226,127,304.6,83,181.2,132,12.6,4,3.4,2,True
72,no,no,0,137.6,106,143.5,94,273.7,110,9.6,6,2.59,2,False
155,yes,yes,26,211.7,121,139.2,123,146.7,89,11.1,3,3,1,False
89,no,no,0,89.7,80,179.8,81,145.7,120,9.5,4,2.57,2,False
126,yes,no,0,197.6,126,246.5,112,285.3,104,12.5,8,3.38,2,False
172,no,no,0,270,102,256.6,111,168.5,104,12,5,3.24,2,True
75,no,no,0,224.7,116,192,79,212.2,98,11.3,11,3.05,3,False
143,no,no,0,194.3,99,123.6,133,229.5,99,10.2,2,2.75,2,False
166,yes,no,0,47.7,89,264.4,95,235.2,97,13.2,3,3.56,0,True
132,no,no,0,190.1,105,182.2,116,279.8,105,13,2,3.51,1,False
94,yes,no,0,89.5,94,339.9,106,172.9,76,7.9,1,2.13,1,True
99,no,no,0,182.6,83,154.5,111,196,57,12.1,5,3.27,0,False
136,no,yes,35,205.5,86,298.5,119,214.2,104,6.9,4,1.86,1,False
119,no,no,0,231.5,82,266.9,97,211,118,7.4,10,2,1,False
115,yes,no,0,251.3,69,252.5,96,118.3,112,9.9,1,2.67,3,True
160,no,no,0,171.2,103,243.5,121,178.2,92,13,3,3.51,2,False
166,no,no,0,197.9,89,251,113,138.3,85,11.2,2,3.02,2,False
120,no,no,0,134.8,94,204.1,106,238.4,109,6.7,8,1.81,1,False
173,no,no,0,191.4,114,168.5,138,109.3,99,10.3,3,2.78,1,False
156,no,no,0,174.5,65,197.4,116,238.5,86,10.6,2,2.86,0,False
70,no,no,0,177.4,125,226.2,104,254.1,72,10.9,4,2.94,0,False
41,no,no,0,182.1,89,211.5,104,207.4,124,6.8,1,1.84,1,False
132,no,no,0,222.4,85,165.4,76,208.4,97,11.2,4,3.02,0,False
47,yes,no,0,47.8,120,178.9,123,152.6,96,13.3,7,3.59,0,True
160,no,no,0,121.8,97,89.3,97,150.7,92,10.3,5,2.78,1,False
180,no,no,0,143.5,121,189.3,111,174.9,82,8.8,5,2.38,3,False
93,no,no,0,164.9,68,210.4,86,229.4,104,7.8,4,2.11,2,False
109,no,no,0,193.6,58,148.7,115,282.5,105,13.1,1,3.54,2,False
80,no,no,0,101.1,121,263.2,110,137.7,74,7.3,5,1.97,0,False
54,no,yes,24,92.3,88,193.1,98,99.3,119,11.6,3,3.13,2,False
121,no,no,0,168.9,128,123.9,99,266.3,105,2.9,7,0.78,2,False
157,no,yes,29,219.2,102,206,109,192.4,117,15,5,4.05,1,False
170,no,yes,37,178.1,130,242.8,103,243,93,13,4,3.51,0,False
138,no,no,0,146.5,101,284.5,142,176,98,14,6,3.78,3,False
92,no,yes,31,172.3,116,266.2,91,228.2,90,11.8,5,3.19,1,False
126,no,no,0,190.9,143,149.7,72,191.4,87,13,3,3.51,1,False
41,no,no,0,232.1,74,327.1,88,226.5,119,10.9,2,2.94,3,True
167,no,no,0,169.2,124,173.3,108,216.5,64,12.4,4,3.35,4,True
91,no,no,0,123.8,107,319,125,237.6,78,7.3,4,1.97,2,False
127,no,no,0,96,117,177,68,162.2,127,9.7,4,2.62,3,False
88,no,yes,27,93.4,106,252,92,189,104,10.9,1,2.94,1,False
113,no,no,0,90.6,130,170.6,100,137.4,74,5.4,9,1.46,1,False
78,no,no,0,152.9,81,256.6,82,173.6,112,5.3,6,1.43,2,False
123,no,no,0,257.9,92,211.6,71,189.3,104,9.4,2,2.54,2,False
136,yes,yes,29,85.2,98,230.4,85,243.6,104,9,3,2.43,2,False
68,no,yes,34,160,72,184.5,119,208.3,101,6.1,10,1.65,1,False
132,no,yes,10,182.9,54,292.4,68,142.3,116,11.5,4,3.11,0,False
133,no,no,0,216.2,67,222.2,133,192,95,3.1,1,0.84,2,False
127,no,no,0,261.7,105,181.8,107,100.9,131,3.3,5,0.89,0,False
110,no,no,0,241.2,105,174.3,85,245.3,59,8.5,4,2.3,2,False
121,no,no,0,177.2,142,123.5,88,213.2,51,8.4,6,2.27,1,False
116,no,no,0,89.5,128,180.8,137,193.1,94,14,3,3.78,2,False
112,yes,yes,16,200.3,72,197.8,91,151.1,92,10.4,3,2.81,1,False
97,yes,no,0,145,103,294.3,93,239.8,120,11,2,2.97,4,True
43,no,no,0,159.5,99,119.7,149,173.9,126,6.8,3,1.84,2,False
110,no,no,0,151.8,106,138,126,233.5,112,11.2,8,3.02,3,False
67,no,no,0,176.2,120,236,138,152.5,104,10.6,4,2.86,1,False
166,no,no,0,152.1,95,121,105,198,126,9.8,5,2.65,0,False
129,no,no,0,161.3,122,220.6,95,224.7,104,9.6,3,2.59,1,False
103,yes,no,0,171.7,78,144.5,86,157.9,106,6.8,3,1.84,3,False
71,no,no,0,278.9,110,190.2,67,255.2,84,11.7,7,3.16,0,True
112,no,yes,27,213,121,226.2,101,189.8,99,11.1,3,3,4,False
8,no,yes,36,242.9,67,170.9,59,177.3,130,4.8,12,1.3,1,False
98,no,no,0,217.2,121,303.4,73,197.1,71,12.4,2,3.35,0,True
90,no,no,0,175.9,111,285.2,115,150.8,122,13,7,3.51,1,False
13,no,no,0,303.2,133,170.5,86,227.6,80,11.5,3,3.11,0,True
58,no,no,0,238.9,107,187.2,88,181.1,84,11.8,3,3.19,2,False
137,no,yes,22,189.6,42,179,137,179.6,126,11.4,5,3.08,2,False
116,no,no,0,133.3,94,247.8,126,219,78,11.3,5,3.05,5,True
94,no,yes,28,92.7,107,127.8,86,225.6,86,9.9,4,2.67,3,False
87,no,no,0,177.2,72,248.9,105,200.8,87,8.6,7,2.32,3,False
120,no,no,0,184.5,103,209,86,169.7,70,10.2,6,2.75,2,False
97,no,yes,24,176.1,109,159.4,81,269.1,94,12.1,9,3.27,0,False
134,no,no,0,204.7,108,143.1,105,165.8,84,11,4,2.97,6,False
68,no,no,0,143.6,80,134.3,65,215.6,84,15.5,5,4.19,2,False
93,no,no,0,179.3,93,188.8,65,253.2,88,12.1,5,3.27,1,False
120,no,no,0,137.3,100,212.2,129,152.7,92,10.5,2,2.84,1,False
41,no,no,0,237.8,92,223.5,155,217.4,90,10.2,6,2.75,2,False
80,no,no,0,203.7,92,216.4,97,154.2,66,7.6,5,2.05,2,False
83,no,yes,25,191.3,95,250.7,136,249.4,86,17.6,5,4.75,2,False
109,yes,no,0,209.1,141,205,93,119.4,111,7.8,3,2.11,2,False
66,no,yes,33,88.8,104,109.6,94,172.7,107,7.1,9,1.92,3,False
104,no,no,0,97.2,88,155.6,85,261.6,105,12.4,5,3.35,0,False
89,no,no,0,137.9,96,192.6,63,255.7,125,11,5,2.97,1,False
127,no,no,0,224.3,112,185.7,103,159.4,83,10,1,2.7,2,False
117,no,yes,13,207.6,65,152.7,77,232.8,95,9.7,3,2.62,1,False
128,no,no,0,268.1,95,120.5,126,220.8,121,14.4,6,3.89,2,False
88,no,no,0,166.7,61,179.3,88,242.7,131,6.8,7,1.84,4,True
61,no,no,0,267.1,104,180.4,131,230.6,106,17.3,4,4.67,1,True
22,no,no,0,181.8,108,198.6,148,206.6,96,9.3,3,2.51,2,False
78,no,no,0,147.1,80,199.7,100,160.7,106,13.7,7,3.7,0,False
56,no,yes,29,37.7,115,144.1,111,226.6,101,4.9,3,1.32,1,False
192,no,no,0,185,88,224.9,98,212.4,105,11.4,3,3.08,2,False
70,no,no,0,156.4,108,171,116,196.1,96,8.6,4,2.32,2,False
148,no,no,0,239.3,84,195.7,85,232.6,104,10.9,3,2.94,1,False
65,no,yes,29,215.5,129,161.9,77,128.3,91,8.8,5,2.38,2,False
119,no,no,0,134.9,70,211.5,74,188.5,105,11.3,6,3.05,1,False
80,no,no,0,194.8,116,209.9,93,194.1,100,12.8,3,3.46,0,False
152,no,yes,20,239.1,105,209.1,111,268.2,130,13.3,3,3.59,5,False
113,no,no,0,92.6,85,177.6,92,159.8,72,14.4,4,3.89,3,False
75,no,no,0,209.4,133,211.5,121,291.2,123,7.2,4,1.94,1,False
80,no,no,0,197.6,83,164.5,86,94,98,6.4,6,1.73,1,False
148,no,no,0,17.6,121,161.7,125,203.1,82,10.6,6,2.86,1,False
63,yes,no,0,62.9,112,202.9,111,259,58,8.9,8,2.4,1,False
97,no,yes,28,202.3,97,69.2,84,257.6,64,6.7,3,1.81,1,False
166,no,no,0,136.1,116,181.4,93,131.4,108,11.3,4,3.05,0,False
94,no,no,0,207,109,167.4,80,238.2,117,2.6,6,0.7,1,False
85,no,yes,33,207.9,95,233.5,88,221.3,92,13.5,3,3.65,1,False
80,yes,no,0,276.5,122,195.6,79,210.3,78,7.2,3,1.94,1,True
210,no,yes,31,313.8,87,147.7,103,192.7,97,10.1,7,2.73,3,False
88,yes,yes,25,288.5,114,203.4,74,228.4,117,13,5,3.51,1,False
100,no,no,0,210.9,85,329.3,69,127.1,78,9.4,5,2.54,4,False
154,no,yes,35,64.9,76,184.1,91,151.6,75,14.6,1,3.94,1,False
32,no,yes,26,243.5,137,236.8,108,173.3,149,9,9,2.43,1,False
18,no,no,0,197,97,203.7,107,202,105,8.7,3,2.35,3,False
126,no,yes,31,278,88,253.2,65,223.2,114,8.7,4,2.35,0,False
144,no,yes,37,219.9,102,222.1,77,118.5,111,10,4,2.7,1,False
29,no,no,0,313.2,103,216.3,151,218.4,106,12.8,4,3.46,2,True
86,no,yes,16,145.7,88,191,129,215.5,82,11.3,7,3.05,0,False
138,no,yes,37,75.8,102,173.6,147,162.6,96,8.2,13,2.21,0,False
146,no,no,0,195.9,86,228.6,82,303.5,94,12.2,4,3.29,3,False
175,no,no,0,132,95,231.2,74,313.4,108,8.7,10,2.35,1,False
74,no,no,0,124,102,262.1,101,268.2,98,11.7,2,3.16,2,False
48,no,no,0,171.9,98,159,127,139.5,101,7.6,3,2.05,2,False
74,no,yes,31,249.4,70,209.5,59,180.6,75,9.9,2,2.67,4,False
105,yes,no,0,228.4,100,145.1,108,245.3,140,7.7,7,2.08,0,False
157,no,no,0,168.6,71,205.1,48,175.8,88,5.9,2,1.59,3,False
217,no,no,0,123.7,138,248.5,105,269.6,78,13.3,4,3.59,0,False
68,no,no,0,178.7,61,252.3,84,255.7,76,8.4,4,2.27,1,False
80,no,no,0,113.2,86,185.5,97,237.3,145,9.5,5,2.57,1,False
38,no,yes,25,142.4,106,313.7,109,126.6,117,13.4,6,3.62,2,False
107,no,yes,38,204.2,57,205.9,92,286.5,80,8.3,4,2.24,0,False
140,no,no,0,149.7,71,212.5,97,245.9,67,12.6,4,3.4,3,False
98,no,no,0,227.1,116,120.5,103,117,102,4.7,4,1.27,5,True
114,no,no,0,155.3,75,169.9,87,207,133,12.6,5,3.4,2,False
46,no,no,0,156.4,105,185.5,98,226.7,96,11.8,3,3.19,1,False
118,no,yes,42,148.7,105,167.3,105,270.6,105,10.4,7,2.81,0,False
37,no,no,0,271.7,112,155.1,96,199.5,97,6.6,4,1.78,3,False
34,no,no,0,193.7,74,126.9,84,221.2,166,8.8,4,2.38,0,False
98,yes,yes,23,245.5,54,292.7,83,184,90,10.8,7,2.92,1,False
113,no,no,0,245.3,108,259.9,140,204.3,115,10.7,2,2.89,3,True
69,no,no,0,196.1,87,236.8,66,182.3,75,11.9,1,3.21,0,False
121,no,no,0,134.1,112,195.1,104,159.6,139,10.5,2,2.84,2,False
59,yes,yes,31,225,78,191.3,79,226.7,79,9.1,3,2.46,1,False
59,no,no,0,189.7,100,115.9,133,220.6,115,7.4,4,2,0,False
190,no,no,0,142.9,96,177.9,96,113.3,117,6.6,4,1.78,0,False
109,no,no,0,175.6,80,238,94,198.4,103,10.2,6,2.75,1,False
136,no,no,0,92.4,109,219,115,212.6,80,12.9,4,3.48,2,False
86,no,no,0,92.8,92,159.6,87,148.7,115,8.8,5,2.38,1,False
100,no,yes,27,221.7,100,236.1,70,192.7,91,8,4,2.16,0,False
106,no,no,0,159.6,94,276.8,118,223.5,65,8.8,3,2.38,0,False
104,no,no,0,144.5,107,180.5,85,226,94,17,6,4.59,2,False
129,no,no,0,159.1,100,202.5,90,233.1,96,11.5,6,3.11,2,False
205,no,no,0,49.9,123,150.7,81,188.2,67,10.1,4,2.73,2,False
93,no,yes,32,116.9,120,232.4,97,127.7,112,11,9,2.97,0,False
123,no,no,0,150,98,89.8,95,326,91,11.1,3,3,3,False
99,no,no,0,254.4,120,159.3,92,264.4,94,6,5,1.62,1,False
61,no,yes,33,270.7,53,200.7,116,201.7,102,10.9,3,2.94,3,False
71,no,no,0,207,112,173.8,96,178.4,61,12.1,3,3.27,1,False
4,yes,no,0,145.3,89,303.8,93,206.1,82,8.9,4,2.4,0,False
148,no,yes,25,230.7,102,233.8,109,215.8,90,13.5,2,3.65,3,False
141,no,no,0,151.5,104,242.2,114,304.2,109,10.8,2,2.92,1,False
56,no,no,0,146.1,57,196.2,97,310.1,110,9.2,3,2.48,0,False
160,no,no,0,256,111,187.4,61,119.1,81,11.5,4,3.11,3,False
43,no,yes,35,200.2,105,244.4,88,207.2,97,11.6,4,3.13,3,False
42,no,no,0,150.7,52,246.7,96,103.8,118,7,4,1.89,2,False
135,yes,no,0,186,107,66,94,213.1,105,12.9,4,3.48,1,False
106,no,no,0,212.9,110,187,69,128.1,71,6.3,3,1.7,3,False
106,no,no,0,194.8,133,213.4,73,190.8,92,11.5,7,3.11,0,False
83,no,yes,30,272.5,105,253,83,180.8,123,8.7,6,2.35,3,False
110,no,no,0,135.1,109,205.2,99,166.3,119,11.7,4,3.16,1,False
153,no,no,0,154.6,56,263,84,367.7,89,15.5,2,4.19,1,False
109,no,yes,35,230.5,116,265.8,130,269.7,69,10.6,6,2.86,5,False
31,no,no,0,165.4,84,203.7,107,201.7,65,8.2,1,2.21,1,False
124,no,no,0,143.3,120,230.7,111,214.3,91,7.8,2,2.11,4,True
110,no,no,0,271.1,108,237,122,239.9,122,9.8,5,2.65,2,True
124,no,no,0,253.5,104,117.9,123,248.5,104,14,2,3.78,0,False
82,no,no,0,167.1,77,131.8,79,187.4,98,9.4,1,2.54,6,True
122,no,no,0,168.3,96,87.6,91,247.2,87,8.4,6,2.27,1,False
137,no,no,0,104.7,115,249.8,144,192.3,99,8.9,2,2.4,1,False
69,no,no,0,135.4,101,238.1,124,195.6,102,10.6,2,2.86,1,False
46,no,yes,34,191.4,102,361.8,96,147.5,132,7.2,2,1.94,1,False
103,no,no,0,158.7,90,198.4,117,181.1,76,10.5,4,2.84,1,False
16,no,no,0,144.8,84,164.9,141,231.5,75,8.2,4,2.21,2,False
119,no,no,0,98.8,97,146.9,68,190.7,105,10,4,2.7,3,False
124,yes,no,0,157.8,71,203.2,114,168.7,82,10,2,2.7,3,True
122,no,yes,37,163,107,312.8,118,200,85,11.6,5,3.13,1,False
139,no,no,0,181.6,119,335.7,118,149.8,64,8.3,6,2.24,4,False
67,no,no,0,129,78,188,116,235,102,11.2,3,3.02,2,False
84,no,no,0,86,83,260.7,86,98.6,109,8.9,4,2.4,1,False
101,no,yes,17,193.9,71,189.8,81,196.3,97,12.6,7,3.4,0,False
40,no,no,0,109.4,107,244.7,102,276.9,123,7.1,7,1.92,0,False
61,no,no,0,188.9,105,153.6,116,213.3,106,10.2,2,2.75,2,False
120,yes,no,0,179.9,72,170,98,190.6,89,13.8,2,3.73,1,True
95,no,no,0,183.4,98,281.3,95,105.2,113,8.2,8,2.21,1,False
98,no,no,0,288.1,101,137.9,93,206.5,88,0,0,0,0,False
114,no,no,0,169.2,96,149.9,83,196.9,119,4.6,4,1.24,2,False
68,yes,yes,29,195.5,113,171.6,96,204,85,13.5,9,3.65,1,True
149,no,yes,20,264.4,102,219.6,123,200.4,89,11.3,3,3.05,2,False
22,no,no,0,207.7,116,210.6,99,238.2,88,9.6,5,2.59,0,False
176,no,no,0,169.5,151,112.9,84,56.6,99,8.7,4,2.35,0,False
152,no,no,0,141.5,102,263,94,207.1,113,3.4,4,0.92,2,False
118,no,no,0,154.8,71,244,73,159.6,81,12.8,4,3.46,0,False
101,yes,no,0,133.5,51,219.6,96,210,74,11.7,4,3.16,1,False
102,no,no,0,273.2,85,211.1,82,203.7,129,13.1,7,3.54,2,True
118,no,no,0,224.6,94,225.9,120,269,105,12.5,8,3.38,2,False
105,no,no,0,273.8,97,289.7,106,269.1,126,5.8,3,1.57,2,True
153,no,no,0,159.5,103,275.5,90,176.7,126,10.1,2,2.73,1,True
71,no,no,0,104,92,197,125,110.1,123,14.6,8,3.94,0,False
71,no,yes,31,115.4,90,217.4,78,239.9,102,13.1,4,3.54,1,False
68,no,no,0,222.1,107,199.4,102,162.4,107,9.4,3,2.54,2,False
66,no,no,0,116.4,98,95.6,74,181.5,94,10.5,3,2.84,3,False
101,no,no,0,217.7,118,231.7,128,185.3,128,0,0,0,3,False
116,no,no,0,129.4,84,157.3,89,215.5,77,13.3,3,3.59,0,False
54,no,yes,33,161.8,73,273,58,153.9,76,13.7,4,3.7,0,False
112,no,yes,29,198.8,122,238.6,114,289.5,69,11.5,5,3.11,1,False
122,no,yes,45,147.8,85,147.4,93,203.5,110,14,5,3.78,1,False
74,no,no,0,262.3,114,198.9,96,165.9,90,6.6,5,1.78,3,False
90,no,no,0,246.4,83,160.3,88,170.9,99,7.6,7,2.05,1,False
112,no,no,0,174.3,123,140.2,124,215.4,89,9,6,2.43,4,True
85,no,no,0,183.4,111,168.8,98,199.7,97,9.9,4,2.67,4,False
100,no,no,0,191.9,95,200.9,101,271.9,74,18.2,3,4.91,1,False
114,no,no,0,187.8,109,154.6,97,213.9,102,10.1,3,2.73,2,False
83,no,no,0,259.7,106,152.7,116,224.7,92,10.2,2,2.75,0,False
157,yes,no,0,180.4,123,194,98,227.3,88,8.4,5,2.27,0,False
51,no,no,0,51.8,107,230.2,104,227.5,118,10.4,4,2.81,2,False
42,no,no,0,303.9,106,232.2,54,147.1,76,5.8,3,1.57,1,True
101,no,yes,36,123.7,125,172.6,106,280.5,127,8.8,4,2.38,1,True
112,no,no,0,206.2,122,164.5,94,140.3,101,12.6,7,3.4,3,False
56,no,no,0,164.3,92,233.7,107,187.3,104,11.8,1,3.19,2,False
53,no,no,0,228.6,117,132.8,123,227.2,124,10.1,2,2.73,9,True
64,no,yes,22,200.4,80,131.1,84,230.7,67,7.6,5,2.05,1,False
123,no,no,0,154.3,107,183,111,54,134,10.9,8,2.94,0,False
68,no,yes,30,122.9,93,233.5,91,199.5,144,9.6,2,2.59,2,False
40,yes,no,0,220.8,100,265.7,106,212.8,94,6.4,3,1.73,0,False
132,no,no,0,214.6,78,251.7,98,240.8,88,13.9,2,3.75,0,False
120,yes,no,0,202,123,184.3,78,176,89,7.4,2,2,2,True
108,no,yes,32,209.5,108,109.6,64,189.7,145,9.1,6,2.46,6,True
161,no,no,0,297.9,141,238.1,107,240.5,93,8.9,5,2.4,1,True
130,no,no,0,212.8,102,189.8,137,170.1,105,10.6,4,2.86,0,True
122,no,no,0,145.6,102,284.7,111,228.2,91,12.2,5,3.29,0,False
130,no,yes,19,152.9,87,213.2,99,205.3,114,10.8,6,2.92,2,False
90,no,no,0,125.4,158,269.1,83,238.6,103,11,7,2.97,1,False
139,no,yes,25,138.3,96,80.6,79,163.7,83,8.3,8,2.24,0,False
57,no,no,0,189.3,157,174.9,70,221.9,117,11.2,5,3.02,3,False
128,no,no,0,199.3,86,194.8,102,298.2,82,14.3,2,3.86,4,False
127,yes,no,0,247.5,99,108.5,118,232,72,10.6,3,2.86,2,False
107,no,no,0,294.9,71,192.8,78,148.1,87,13.2,5,3.56,1,True
177,no,no,0,175.4,99,155.3,83,179.4,86,11.5,3,3.11,1,False
121,no,no,0,179.4,70,143,93,116.3,113,11.2,5,3.02,1,False
99,yes,yes,39,126.8,94,293.6,115,174.1,91,8.4,4,2.27,0,False
126,yes,no,0,239.7,87,281.7,92,183.5,113,11.4,1,3.08,1,True
77,no,yes,33,143,101,212.2,102,104.9,120,15.3,4,4.13,5,True
21,no,no,0,91.9,109,198.4,111,171.7,125,13,7,3.51,2,False
56,no,no,0,210.4,80,176.6,96,149.7,56,15.5,4,4.19,1,False
92,no,yes,29,201.3,130,203.7,115,129.9,113,6.4,6,1.73,1,True
81,no,no,0,145.6,59,287.9,131,181.7,121,9.2,4,2.48,2,False
139,yes,yes,31,203.5,82,200.3,72,214,112,13.4,6,3.62,1,True
68,no,no,0,232.4,76,153.3,103,214.6,107,10.5,2,2.84,1,False
183,no,yes,8,86.5,119,285.2,97,180.4,133,8.7,2,2.35,2,False
90,no,no,0,109.9,102,220.8,114,104,133,10.9,6,2.94,0,False
